id	name	node_type
2805	CC#CC#CC#C\C=C\C=C\CCCCC=C	molecule
2806	CC(=C)C1CCC(C)(O)CC1	molecule
2807	CC1=CC=C(C)C(C=C)=C1	molecule
2808	CCCCCCCC\C=C/CCCCCCCCCC(O)=O	molecule
2809	OCC1OC(CO)(OC2OC(COC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O	molecule
2810	CC(=O)OCCC1=CC=CC=C1	molecule
2811	COC1=CC2=C(C=C1O)[C@@H]([C@@H](CO)[C@H](CO)C2)C1=CC=C(O)C(OC)=C1	molecule
2812	CC(C)[C@@]12C[C@H]1C(C)[C@H](O)C2	molecule
2813	OC1C2OC(=O)C3=C1C(O)=C(O)C(O)=C3C1=C(C=C(O)C(O)=C1O)C(=O)OC2C1OC(=O)C2=CC(O)=C(O)C(O)=C2C2=C3C(=O)OC4=C5C(C(=O)OC(C(O)=C2O)=C35)=C(C(O)=C4O)C2=C(C=C(O)C(O)=C2O)C(=O)OCC1O	molecule
2814	OC1=CC(O)=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1	molecule
2815	OC1=CC=C(C=O)C=C1	molecule
2816	[H][C@@]12[C@@H](C)[C@H](C)CC[C@@]1(CC[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)C3CC[C@@]12C)C(O)=O	molecule
2817	C=CCSS\C=C/CS(=O)CC=C	molecule
2818	CC1=CC=C(O)C=C1	molecule
2819	CC(C)[C@@H]1CC[C@@H](C)[C@@]23CCC(=C)[C@@H]2[C@@H]13	molecule
2820	CSSCC=C	molecule
2821	OCCC1=CC=CC=C1	molecule
2822	CC(C)=C1CCC2(C)CCC=C(C)C2C1	molecule
2823	CC1CCC2=C(C)C(=O)OC2C1	molecule
2824	C\C=C(\C)C1CCC(C)(C)O1	molecule
2825	OC[C@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O	molecule
2826	CC(=C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C12	molecule
2827	COC1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2OC=C(C(=O)C2=C1)C1=CC=C(O)C=C1	molecule
2828	CC(C)=CCC\C(C)=C/CO	molecule
2829	COC1=CC(\C=C\C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)=CC=C1O	molecule
2830	CC(C)CC#N	molecule
2831	OC1=CC(O)=C(CC(OC(=O)C2=CC(O)=C(O)C(O)=C2)C(C2=CC(O)=C(O)C(O)=C2)C2=C(O)C3=C(OC(C(C3)OC(=O)C3=CC(O)=C(O)C(O)=C3)C3=CC(O)=C(O)C(O)=C3)C=C2O)C(O)=C1	molecule
2832	[O-][N+]([O-])=O	molecule
2833	COC1=C(O)C=CC(CCC(C)=O)=C1	molecule
2834	COC(=O)C1=CC=C(OC)C=C1	molecule
2835	[H]N[C@@H](CC(N)=O)C(=O)N[C@@H](C[SeH])C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(O)=O	molecule
2836	O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC=C(O)C(O)=C2)[C@@H]1OC(=O)\C=C\C1=CC=C(O)C(O)=C1)C(O)=O	molecule
2837	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=CC(O)=C3C(=O)C[C@H](OC3=C2)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O	molecule
2838	COC1=CC(CC=C)=CC(OC)=C1OC	molecule
2839	CC(C)[C@H]1CC[C@@](C)(O)C=C1	molecule
2840	C[C@H]1[C@@H]2C[C@H](CC1=O)C2(C)C	molecule
2841	COC1=C(O)C=C(O)C2=C1N(C)C1=C(C=CC=C1O)C2=O	molecule
2842	COC1=C(OC)C=C(\C=C/C)C=C1	molecule
2843	[Cu]	molecule
2844	CC\C=C/CO	molecule
2845	CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O	molecule
2846	CCCCCCCC\C=C\CCCCCCCC(O)=O	molecule
2847	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	molecule
2848	CCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C#N	molecule
2849	O[C@H]1CC(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C2=C(C)C[C@H](O)CC2(C)C)C(C)(C)C1	molecule
2850	CC(=O)OC1CC(CC=C1C)C(C)=C	molecule
2851	CSCCCC#N	molecule
2852	CCCCN=C=S	molecule
2853	CCCCCCCCCCCCCCC=C	molecule
2854	CC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O	molecule
2855	C\C1=C\CC(C)(C)\C=C/CC(=C)CCC1	molecule
2856	CC1=CN=CC=N1	molecule
2857	OC1=CC=C(\C=C\C2=CC(O)=CC3=C2[C@H]([C@@H](O3)C2=CC=C(O)C=C2)C2=CC(O)=CC(O)=C2)C=C1	molecule
2858	CC(C)[C@@H]1CC[C@H](C)C[C@H]1OC(C)=O	molecule
2859	CC(C)(O)C(O)COC1=C2OC(=O)C=CC2=CC2=C1OC=C2	molecule
2860	C[C@@H]1O[C@@H](O[C@H]2[C@@H](COC(C)=O)O[C@@H](OC3=C(OC4=C(C(O)=CC(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)=C4)C3=O)C3=CC=C(O)C=C3)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O	molecule
2861	CC(CCC=C(C)C)C1=CC(O)=C(C)C=C1	molecule
2862	[H]\C(CC)=C(\[H])CCOC(=O)C1=CC=CC=C1	molecule
2863	NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1	molecule
2864	NC(CC1=CC=C(O)C=C1)C(O)=O	molecule
2865	OCC1OC(OC2=C(O)C=C(C=C2)C(O)=O)C(O)C(O)C1O	molecule
2866	OC(=O)C\C(=C\C(O)=O)C(O)=O	molecule
2867	O=[Si]=O	molecule
2868	CC1CCOC(C1)C=C(C)C	molecule
2869	CCCCCCCCCCC(C)CC	molecule
2870	COC1=CC=C(CO)C=C1	molecule
2871	CCOC(C)=O	molecule
2872	[H][C@]12CO[C@@H](C3=CC4=C(OCO4)C=C3O)[C@@]1([H])CO[C@@H]2C1=CC2=C(OCO2)C=C1	molecule
2873	OCCCCCC(O)C(O)CCCCCCCC(O)=O.C[C@@]1(CO)[C@H]2CC3([C@@H](CCC13)C(O)=O)[C@@H](O)C=C2C(O)=O	molecule
2874	CC(CCC=C)C1=CC=C(C)C=C1	molecule
2875	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC	molecule
2876	COC1=CC(\C=C\C(=O)O[C@@H]2C[C@](O)(C[C@@H](O)[C@@H]2O)C(O)=O)=CC(OC)=C1O	molecule
2877	P	molecule
2878	CC(C)[C@H]1CC[C@](C)(O)C=C1	molecule
2879	C1C=NC2=C1C=CC=C2.N1C=CC2=C1C=CC=C2	molecule
2880	O[C@H]1[C@H](O)[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@@H]1O	molecule
2881	CC[C@H]1CN2CCC3(C2C[C@@H]1\C(=C/OC)C(=O)OC)C(=O)NC1=C3C(O)=CC=C1	molecule
2882	COC1=CC=C2C=CC(=O)OC2=C1CC=C(C)C	molecule
2883	CC(=O)C1=C2NC(=O)OC2=CC=C1	molecule
2884	COC1=CC=C(\C=C\C=O)C=C1	molecule
2885	[H][C@]1(COC(C)=O)O[C@@]([H])(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(OC)=C(O)C(O)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	molecule
2886	ClCl	molecule
2887	[H]\C(CCCC)=C(\[H])CCCC=O	molecule
2888	OC(=O)C(OC(=O)\C=C/C1=CC(O)=C(O)C=C1)C(OC(=O)\C=C/C1=CC(O)=C(O)C=C1)C(O)=O	molecule
2889	OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O	molecule
2890	C=O.NC(N)=O	molecule
2891	OC(=O)C1=CC=C(O)C=C1NC(=O)\C=C\C1=CC(O)=C(O)C=C1	molecule
2892	O[C@@H]1[C@@H](O)[C@H](OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C=C2)O[C@@H]([C@H]1O)C(O)=O	molecule
2893	OC1=CC2=C(OCO2)C=C1	molecule
2894	CCCCCC\C=C/CCCCCCCC(O)=O	molecule
2895	CC(=O)OC(C)(C)CCCC(=C)C=C	molecule
2896	[H][C@]1(CO)O[C@@]([H])(OC2=C(O)C=C(C=C2O)C(O)=O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	molecule
2897	[H]\C(CCCCCCCCCC)=C(/[H])CCCCCCCC(O)=O	molecule
2898	CC(C)[C@@H]1CCC(C)=CC1=O	molecule
2899	OCC1OC(C(O)C(O)C1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O	molecule
2900	COC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1	molecule
2901	O[C@H]([C@@H](O)C(O)=O)C(O)=O	molecule
2902	NCCCCNCCCN	molecule
2903	CC1=C(C=O)C(C)(C)CCC1	molecule
2904	[H]\C(C)=C(/C=O)C(CC=O)CC(=O)OCCC1=CC=C(O)C=C1	molecule
2905	OC1=CC2=C(C[C@@H](OC(=O)\C=C\C3=CC=CC=C3)[C@H](O2)C2=CC(O)=C(O)C(O)=C2)C(O)=C1	molecule
2906	OCC1OC(OC2C(O)C(O)C(OC3C(O)C(O)C(O)OC3CO)OC2CO)C(O)C(O)C1O	molecule
2907	CC(C)=C1CCC2(C)CCCC(=C)C2C1	molecule
2908	[Zr]	molecule
2909	OC[C@H]1O[C@@H](OC2=CC(O)=CC(O)=C2C(=O)CCC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O	molecule
2910	CC(=O)C(O)=O.OC(=C)C(O)=O	molecule
2911	COC1=CC(\C=C\C(=O)CC(=O)CCC2=CC(OC)=C(O)C=C2)=CC=C1O	molecule
2912	CC1C(O)CC(O)C2=CCC(CC12C)C(C)=C	molecule
2913	CC1(C)C2CCC1(C)C(=O)C2	molecule
2914	OCC1OC(OC2=CC=C(C=C2)C2CC(=O)C3=C(O)C=C(O)C=C3O2)C(O)C(O)C1O	molecule
2915	[H][C@@]1([C@H](O)[C@H](OC2=CC(O)=CC(O)=C12)C1=CC(O)=C(O)C=C1)C1=C(O)C=C(O)C2=C1O[C@@H]([C@H](O)C2)C1=CC(O)=C(O)C=C1	molecule
2916	COC1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O	molecule
2917	COC1=CC(C[C@H]2COC(=O)C2C(=O)C2=CC=C(O)C(OC)=C2)=CC=C1O	molecule
2918	COC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C(O)=C(OC)C(OC)=C2O1	molecule
2919	NC1=NC=NC2=C1N=C(Cl)N2C1OC(CO)C(O)C1O	molecule
2920	OC1=CC2=C(C[C@@H](OC(=O)\C=C\C3=CC(O)=C(O)C=C3)[C@H](O2)C2=CC(O)=C(O)C(O)=C2)C(O)=C1	molecule
2921	CC12CCCC(C)(C)C1=CC(=O)O2	molecule
2922	C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C	molecule
2923	CCCCCCCCC(=O)NCC1=CC(OC)=C(O)C=C1	molecule
2924	CC1CCC2=C(C)CCC3C(C12)C3(C)C	molecule
2925	OCC1OC(C(O)C(O)C1O)C1=C(O)C(C2OCC(O)C(O)C2O)=C(O)C2=C1OC(=CC2=O)C1=CC=C(O)C=C1	molecule
2926	OC[C@H]1O[C@@H](OC2=CC(O)=C3C(=O)C(O)=C(OC3=C2)C2=CC=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O	molecule
2927	NCC(O)=O	molecule
2928	COC1=C2C(=O)CC(OC2=C(CC=C(C)C)C(O)=C1)C1=CC=C(O)C=C1	molecule
2929	OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O	molecule
2930	CC1CCC2CC1C2(C)C	molecule
2931	CC(C)=CCC\C(C)=C\CO	molecule
2932	CC(C)C1(O)CCC(C)=CC1	molecule
2933	CC(C)=C1CCC(C)=CC1	molecule
2934	CC(=O)OCC1OC(OC2=CC(O)=C3C(OC=C(C3=O)C3=CC=C(O)C=C3)=C2)C(O)C(O)C1O	molecule
2935	N[C@@H](CSSCC=C)C(O)=O	molecule
2936	COC1=CC(=CC=C1O)C1=C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)C(=O)C2=C(O)C=C(O)C=C2O1	molecule
2937	CC1CC(=O)C=C(C)C11CCC(C1)C(C)=C	molecule
2938	[Cd]	molecule
2939	CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1	molecule
2940	NC(=O)C1=CC=CN=C1	molecule
2941	CCC1SSC(CC)S1	molecule
2942	OC(=O)C1=CC(O)=C(O)C(O)=C1	molecule
2943	CC1(C)C2CC1C(CCO)=CC2	molecule
2944	OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@H](O)[C@@H](O)[C@@H]1O	molecule
2945	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O	molecule
2946	CC=C(C)C(=O)OC1CC(C)(O)C=CC(=O)C(CO)=CC2OC(=O)C(=C)C12	molecule
2947	COC(=O)CCC(C)C	molecule
2948	[H]C(=O)C1=CC=C(C=C1)C(C)C	molecule
2949	[H][C@@]1(O)CO[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=CC(O)=CC(O)=C3C(=O)CCC3=CC(O)=C(O)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@@]1([H])O	molecule
2950	OCC1OC(OC2=C(O)C=C3C=CC(=O)OC3=C2)C(O)C(O)C1O	molecule
2951	COC1=CC=C(CC2COC(=O)C2CC2=CC=C(OC)C(OC)=C2)C=C1OC	molecule
2952	CCCCCCC1CCC(=O)O1	molecule
2953	CCCC(=O)OC	molecule
2954	CC(C)C1=C(O)C=C(C)C=C1	molecule
2955	NC1=CC=C(C=O)C=C1	molecule
2956	CCCCCCC(C)O	molecule
2957	CCCCCCCC=O	molecule
2958	COC(=O)CC(C)O	molecule
2959	[H][C@@]12CC[C@]3([H])[C@]4(C[C@@]14CC[C@]1(C)[C@H](CC[C@@]21C)[C@H](C)CCC(=C)C(C)C)CC[C@H](O)C3(C)C	molecule
2960	CC(C)C1=CC2=C(C(O)=C1O)C1(CCCC(C)(C)C1CC2O)C(O)=O	molecule
2961	COC1=CC(=CC(OC)=C1O)C1=[O+]C2=C3C(OC(=CC3=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC=C(O)C=C1)=CC(O)=C2	molecule
2962	CC1OC(OCC2OC(OC3C(O)C(C)OC(OC\C(C)=C/CC\C(C)=C\CC\C(C)=C\CCC(C)(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C=C)C3O)C(O)C(O)C2O)C(OC(=O)C(\C)=C\C(O)C\C(C)=C\CC\C(C)=C\CCC(C)(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C=C)C(O)C1O	molecule
2963	CCCCCCCCCCCCCCCC	molecule
2964	COC1=CC(\C=C\C(=O)O[C@@H]2C[C@@](O)(C[C@@H](O)[C@H]2O)C(O)=O)=CC(OC)=C1O	molecule
2965	OCCC1=CC=C(O)C(O)=C1	molecule
2966	[La]	molecule
2967	CC1=CC[C@@H](O)[C@]2(C)CC[C@@H]3[C@H](OC(=O)C3=C)[C@@H]12	molecule
2968	CC(C)(O)C1CCC(C)(O1)C=C	molecule
2969	OC(=O)CC1=CC=C(O)C=C1	molecule
2970	CC1=CC(O)C2CC1C2(C)C	molecule
2971	CC12CCC3C(CC3(C)C)C(=C)CCC1O2	molecule
2972	CC(C)=CCCC(C)=CCCC(C)(O)C=C	molecule
2973	CC(C)[C@@]12C[C@@H]1C(=C)[C@H](O)C2	molecule
2974	CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(=O)C(C)(C)C5CCC34C)C2C1	molecule
2975	CCCCCCCCO	molecule
2976	OC(=O)C1=CC(O)=CC=C1NC(=O)\C=C\C1=CC(O)=C(O)C=C1	molecule
2977	CCC1=CC=CC=C1	molecule
2978	COC1=C(OC2=CC(O)=CC(O)=C2C1=O)C1=CC=CC=C1	molecule
2979	CCCCCC(C)=O	molecule
2980	CCCCCCCCCCCCC=O	molecule
2981	NCCCNCCCCNCCCN	molecule
2982	CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1	molecule
2983	C[C@@H]1CC[C@H]([C@H](O)C1)C(C)=C	molecule
2984	COC1=CC(CCC(=O)\C=C\CCC2=CC(OC)=C(O)C(OC)=C2)=CC=C1O	molecule
2985	COC1=CC(=CC(OC)=C1O)C1=[O+]C2=C(C=C1OC1OC(COC(C)=O)C(O)C(O)C1O)C(O)=CC(O)=C2	molecule
2986	COC1=C(O)C=CC(\C=C\C(=O)O[C@H]([C@@H](O)C(O)=O)C(O)=O)=C1	molecule
2987	CC(C)=CCC\C(C)=C/CCC(=C)C=C	molecule
2988	[H][C@@]1(C)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC=C(O)C=C3)[C@]([H])(O[C@]3([H])OC(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O	molecule
2989	OC1=C(O)C=C2C=CC(=O)OC2=C1	molecule
2990	C[C@@H]1O[C@@H](OC2=CC3=C(C(O)=C2)C(=O)C(O[C@@H]2O[C@H](COC(C)=O)[C@H](O)[C@H](O)[C@H]2O)=C(O3)C2=CC(O)=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O	molecule
2991	CCCCCCCC(=O)OC	molecule
2992	CC1OC(OCC2OC(OC3C(O)C(C)OC(OC\C(C)=C\CC\C(C)=C/CC\C(C)=C\CCC(C)(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C=C)C3O)C(O)C(O)C2O)C(O)C(O)C1O	molecule
2993	OC1=CC(=O)C2=CC=CC=C2O1	molecule
2994	OC1=CC=C(C=C1)C1OC2=CC(O)=CC3=C2C1C1=C2C(C(OC2=CC(O)=C1)C1=CC=C(O)C=C1)C1=C2C3C(OC2=CC(O)=C1)C1=CC=C(O)C=C1	molecule
2995	OC[C@H]1O[C@H]2OC(=O)C3=C(C4C(=O)C(O)(O)C(=O)C=C4C(=O)O[C@H]4[C@@H]1OC(=O)C1=CC(=O)C(O)(O)C(=O)C1C1=C(C=C(O)C(O)=C1O)C(=O)O[C@@H]24)C(O)=C(O)C(O)=C3	molecule
2996	CCCCCC1OC1CC=CCCCCCCCC(O)=O	molecule
2997	COC1=CC(C=C)=CC=C1O	molecule
2998	OC[C@H]1O[C@@H](O[C@H]2[C@@H](OC3=C([O+]=C4C=C(O)C=C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4=C3)C3=CC(O)=C(O)C=C3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	molecule
2999	CC(=C)C1=CC=C(C)C=C1	molecule
3000	[Cl-].[Fe+3].CC1=C(CCC(O)=O)/C2=C/C3=N/C(=C\C4=C(C)C(C=C)=C([N-]4)/C=C4\N=C(\C=C\1/[N-]\2)C(C=C)=C4C)/C(C)=C3CCC(O)=O	molecule
3001	OCC1OC(OC2=C(O)C=C(C=C2)C2=C(OC3OC(CO)C(O)C(O)C3O)C(=O)C3=C(O)C=C(O)C=C3O2)C(O)C(O)C1O	molecule
3002	OC[C@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O	molecule
3003	[H]C1=C([H])C(C)(C)C[C@@]2([H])O[C@]2(C)CC\C([H])=C(C)\C1	molecule
3004	CCCCCCCCCC(C)O	molecule
3005	COC1=C(O)C=CC2=C1N(C)C1=C(C(O)=CC3=C1C=CC(C)(C)O3)C2=O	molecule
3006	CC1=CCC2(CC1)OC2(C)C	molecule
3007	CCCCCCCCCCCCCCCCCCCC1=CC(O)=CC(O)=C1	molecule
3008	[Sb]	molecule
3009	COC1=CC(=CC(O)=C1O)C(=O)O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O	molecule
3010	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](OC[C@H]3O[C@@H](OC4=C(OC5=CC(O)=CC(O)=C5C4=O)C4=CC=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	molecule
3011	C\C(\C=C\C=C(/C)\C=C/C1=C(C)CC(O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)C1OC2(C)CC(O)CC(C)(C)C2=C1	molecule
3012	[H][C@]1(CC(=O)OCCC2=CC(O)=C(O)C=C2)\C(=C/C)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C1C(O)=O	molecule
3013	COC1=CC=C(C=C1O)C1=CC(=O)C2=C(O)C(OC)=C(OC)C=C2O1	molecule
3014	[H][C@@]1(OC2=C(C=C(\C=C\C3=CC(O)=CC(O)=C3)C=C2)[C@]1([H])C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1	molecule
3015	CC(=C)C1=CC=C(C)CC1	molecule
3016	CC(C)CCCC(C)CCCC(C)CCCC(C)CCC1=C(C)C(=O)C2=CC=CC=C2C1=O	molecule
3017	N[C@@H](CC(O)=O)C(O)=O	molecule
3018	OC1CC(O)(CC(OC(=O)C2=CC(O)=C(O)C(O)=C2)C1O)C(O)=O	molecule
3019	CCOC(=O)C1=CC(O)=C(O)C(O)=C1	molecule
3020	C\C(CC\C=C(/C)C(O)=O)=C/CC\C(C)=C\CCC(C)(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C=C	molecule
3021	CC(O)C(O)C(O)C(O)C=O.CC(O)C1OC(O)C(O)C1O.CC1OC(O)C(O)C(O)C1O	molecule
3022	CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCC	molecule
3023	[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=C(C)C(=O)C2=CC=CC=C2C1=O)=C(\C)CCC=C(C)C	molecule
3024	C1CCNCC1	molecule
3025	COC1=C(OC)C2=C(C(O)=C1)C(=O)C1=C(N2C)C(O)=CC=C1	molecule
3026	OC[C@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@H]1O	molecule
3027	[OH-].[K+].[K+]	molecule
3028	C[C@@H]1CC2=CC=CC(O)=C2C(=O)O1	molecule
3029	[H][C@@]12CC[C@@](C)(C=C)C=C1C(=O)C[C@]1([H])C(C)(C)C(=O)CC[C@@]21C	molecule
3030	II	molecule
3031	OCCCC1=CC=CC=C1	molecule
3032	COC1=CC2=C(C=C1O)C(C(CO)C(CO)C2)C1=CC=C(O)C(OC)=C1	molecule
3033	OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC=C(O)C(O)=C1	molecule
3034	O[C@H]1O[C@@H]([C@H](O[C@H]2O[C@@H]([C@H](O[C@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@H](O)[C@H]2O)C(O)=O)[C@H](O)[C@H]1O)C(O)=O	molecule
3035	CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(C)=O	molecule
3036	COC1=C(O)C=CC(=C1)C1=C(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C(=O)C2=C(O)C=C(O)C=C2O1	molecule
3037	CC1=CCC2(CC1)C(=C)CCCC2(C)C	molecule
3038	[Eu]	molecule
3039	OC[C@H]1O[C@@H](OC2=CC=C(C=C2)C2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(=O)C3=C(O)C=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3O2)[C@H](O)[C@@H](O)[C@@H]1O	molecule
3040	[H][C@]1(COC(C)=O)O[C@@]([H])(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	molecule
3041	CCCCCCCCCC=O	molecule
3042	OC1=CC=CC=C1	molecule
3043	CC1CCC(CC1O)C(C)=C	molecule
3044	CC1=CC=C(C=C1)C(C)(C)O	molecule
3045	CCC(C)C(O)=O	molecule
3046	CC(C)C(=O)OC\C=C(\C)CCC=C(C)C	molecule
3047	CCCCCC(CC)OC(C)=O	molecule
3048	CC(C)C1CCC(C)CC1=O	molecule
3049	[H][C@@]1(C)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC(O)=C(O)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O	molecule
3050	CCCCCCCCCCCCCCCCO	molecule
3051	CC(C)C1=CCC(CO)CC1	molecule
3052	N#CCC1=CC=CC=C1	molecule
